candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
110,2016,Knowledge-Driven Event Embedding for Stock Prediction,"Xiao Ding, Yue Zhang, Ting Liu, Junwen Duan",International Conference on Computational Linguistics,2016-12-01,126,12,146.481,"General Finance, Surveys, and Trading Systems",forecasting,stock-prediction,"Positions Knowledge-Driven Event Embedding for Stock Prediction within General Finance, Surveys, and Trading Systems.",high citation signal (126); influential citation signal (12),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/d03b9d5081ca64ce4db2f2dfb1e8f478c3bd44c1,https://www.semanticscholar.org/paper/d03b9d5081ca64ce4db2f2dfb1e8f478c3bd44c1,,,,,,10638526,Computer Science,JournalArticle; Conference,stock market prediction,1,citations=126; influential=12; open PDF metadata; title trade matches=1; trade term matches=1,
111,2016,The informational feedback effect of stock prices on management forecasts,Luo Zuo,,2016-03-10,126,6,140.815,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The informational feedback effect of stock prices on management forecasts within General Finance, Surveys, and Trading Systems.",high citation signal (126),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JACCECO.2016.03.001,https://www.semanticscholar.org/paper/61876a98d70f12f44e2656644e15b8e031fa5f54,,,10.1016/J.JACCECO.2016.03.001,,,155291841,Business; Economics,,stock returns,1,citations=126; influential=6; open PDF metadata; title trade matches=2; trade term matches=2,
112,2016,Stock trend prediction using news sentiment analysis,"J. Kalyani, Prof.Divya Bharathi, P. Jyothi",arXiv.org,2016-06-30,126,2,133.953,"Sentiment, News, and Alternative Data",forecasting; machine-learning; sentiment/text,stock-prediction; machine-learning; ai-based-trade; sentiment-altdata,Efficient Market Hypothesis is the popular theory about stock prediction.,high citation signal (126); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.5121/IJCSIT.2016.8306,https://www.semanticscholar.org/paper/f78bf716a8e54abdba0be1a661983adcc76b08ba,https://doi.org/10.5121/ijcsit.2016.8306,,10.5121/IJCSIT.2016.8306,1607.01958,,6637733,Business; Computer Science,JournalArticle,financial market prediction; news sentiment stock market; stock market prediction,3,citations=126; influential=2; open PDF metadata; title trade matches=2; trade term matches=4; query hits=3,"Efficient Market Hypothesis is the popular theory about stock prediction. With its failure much research has been carried in the area of prediction of stocks. This project is about taking non quantifiable data such as financial news articles about a company and predicting its future stock trend with news sentiment classification. Assuming that news articles have impact on stock market, this is an attempt to study relationship between news and stock trend. To show this, we created three different classification models which depict polarity of news articles being positive or negative. Observations show that RF and SVM perform well in all types of testing. Na\""ive Bayes gives good result but not compared to the other two. Experiments are conducted to evaluate various aspects of the proposed model and encouraging results are obtained in all of the experiments. The accuracy of the prediction model is more than 80% and in comparison with news random labeling with 50% of accuracy; the model has increased the accuracy by 30%."
113,2016,Corrective Control to Handle Forecast Uncertainty: A Chance Constrained Optimal Power Flow,"Line A. Roald, Sidhant Misra, T. Krause, G. Andersson",IEEE Transactions on Power Systems,2016-09-07,125,9,150.634,Deep Learning and Financial Time Series,forecasting,stock-prediction,Higher shares of electricity generation from renewable energy sources and market liberalization is increasing uncertainty in power systems operation.,high citation signal (125); recognized finance/AI venue; open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1109/PTC.2017.7980911,https://www.semanticscholar.org/paper/d4df1328e2f690a056b81b3857302a2fda7a029d,https://arxiv.org/pdf/1609.02194,,10.1109/PTC.2017.7980911,1609.02194,,25577996,Computer Science; Engineering; Mathematics,,securities market,1,citations=125; influential=9; recognized finance/AI venue; open PDF metadata; trade term matches=1,"Higher shares of electricity generation from renewable energy sources and market liberalization is increasing uncertainty in power systems operation. At the same time, operation is becoming more flexible with improved control systems and new technology such as phase shifting transformers (PSTs) and high voltage direct current connections (HVDC). Previous studies have shown that the use of corrective control in response to outages contributes to a reduction in operating cost, while maintaining N-1 security. In this work, we propose a method to extend the use of corrective control of PSTs and HVDCs to react to uncertainty. We characterize the uncertainty as continuous random variables, and define the corrective control actions through affine control policies. This allows us to efficiently model control reactions to a large number of uncertainty sources. The control policies are then included in a chance constrained optimal power flow formulation, which guarantees that the system constraints are enforced with a desired probability. By applying an analytical reformulation of the chance constraints, we obtain a second-order cone problem for which we develop an efficient solution algorithm. In a case study for the IEEE 118 bus system, we show that corrective control for uncertainty leads to a decrease in operational cost, while maintaining system security. Further, we demonstrate the scalability of the method by solving the problem for the IEEE 300 bus and the Polish system test cases."
114,2016,Do Analysts Understand the Economic and Reporting Complexities of Derivatives,"Hye Sun Chang, Michael P. Donohoe, Theodore Sougiannis",,2016-04-01,124,9,142.459,"General Finance, Surveys, and Trading Systems",forecasting,stock-prediction,We investigate whether and how the complexity of derivatives influences analysts׳ earnings forecast properties.,high citation signal (124); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JACCECO.2015.07.005,https://www.semanticscholar.org/paper/f4fa50bb204c92ada6475cf1f0e509568f1d0bfe,https://ink.library.smu.edu.sg/soa_research/1507,,10.1016/J.JACCECO.2015.07.005,,,154818389,Business; Economics,,financial time series forecasting,1,citations=124; influential=9; open PDF metadata; title trade matches=1; trade term matches=1,"We investigate whether and how the complexity of derivatives influences analysts׳ earnings forecast properties. Using a difference-in-differences design, we find that, relative to a matched control sample of non-users, analysts׳ earnings forecasts for new derivatives users are less accurate and more dispersed after derivatives initiation. These results do not appear to be driven by the economic complexity of derivatives, but rather the financial reporting of such economic complexity. Overall, despite their financial expertise, analysts routinely misjudge the earnings implications of firms׳ derivatives activity. However, we find evidence that a series of derivatives accounting standards has helped analysts improve their forecasts over time."
115,2016,Vulnerability to shocks in the global seafood trade network,"Jessica A. Gephart, E. Rovenskaya, U. Dieckmann, M. Pace, Å. Brännström",,2016-02-29,124,5,134.308,Deep Learning and Financial Time Series,deep-learning,deep-learning; behavioral-finance,"Trade can allow countries to overcome local or regional losses (shocks) to their food supply, but reliance on international food trade also exposes countries to risks from external perturbations.",high citation signal (124); open-access PDF metadata,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://doi.org/10.1088/1748-9326/11/3/035008,https://www.semanticscholar.org/paper/02788ef5bbf68a315c6c51c9a5d80b5364e72da6,https://iopscience.iop.org/article/10.1088/1748-9326/11/3/035008/pdf,,10.1088/1748-9326/11/3/035008,,,13423652,Economics; Environmental Science; Physics,,securities market,1,citations=124; influential=5; open PDF metadata; trade term matches=2,"Trade can allow countries to overcome local or regional losses (shocks) to their food supply, but reliance on international food trade also exposes countries to risks from external perturbations. Countries that are nutritionally or economically dependent on international trade of a commodity may be adversely affected by such shocks. While exposure to shocks has been studied in financial markets, communication networks, and some infrastructure systems, it has received less attention in food-trade networks. Here, we develop a forward shock-propagation model to quantify how trade flows are redistributed under a range of shock scenarios and assess the food-security outcomes by comparing changes in national fish supplies to indices of each country’s nutritional fish dependency. Shock propagation and distribution among regions are modeled on a network of historical bilateral seafood trade data from UN Comtrade using 205 reporting territories grouped into 18 regions. In our model exposure to shocks increases with total imports and the number of import partners. We find that Central and West Africa are the most vulnerable to shocks, with their vulnerability increasing when a willingness-to-pay proxy is included. These findings suggest that countries can reduce their overall vulnerability to shocks by reducing reliance on imports and diversifying food sources. As international seafood trade grows, identifying these types of potential risks and vulnerabilities is important to build a more resilient food system."
116,2016,Distributed Ledger Technologies in Securities Post-Trading Revolution or Evolution?,"A. Pinna, Wiebe Ruttenberg",Social Science Research Network,2016-04-26,123,12,147.955,Machine Learning for Stock Prediction,metadata-ranked,machine-learning,"Over the last decade, information technology has contributed significantly to the evolution of financial markets, without, however, revolutionising the way in which financial institutions interact with one another.",high citation signal (123); influential citation signal (12),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.2866/270533,https://www.semanticscholar.org/paper/c466d87fedca2acb9391e4f48a3599e0a900144d,,,10.2866/270533,,,168330818,Business; Computer Science; Economics,,securities market,1,citations=123; influential=12; open PDF metadata; title trade matches=1; trade term matches=3,"Over the last decade, information technology has contributed significantly to the evolution of financial markets, without, however, revolutionising the way in which financial institutions interact with one another. This may be about to change, as some market players are now predicting that new database technologies, such as blockchain and other distributed ledger technologies (DLTs), could be the source of an imminent revolution. This paper analyses the main features of DLTs that could influence their potential adoption by financial institutions and discusses how the use of these technologies could affect the European post-trade market for securities. The original protocol underlying DLTs has its roots in the anarchic world of virtual currencies, which operate outside the conventional financial system. The public debate on DLTs has also been very much focused on the revolutionary potential of the technology. This paper concludes that, irrespective of the technology used and the market players involved, certain processes that feature in the post-trade market for securities will still need to be performed by institutions. DLTs could, however, stimulate a reorganisation of financial markets, which could in turn: (i) reduce reconciliation costs, (ii) streamline the post-trade value chain, and (iii) allow more efficient use to be made of collateral and regulatory capital. It should, nevertheless, be remembered that research into DLTs and their uses is at an early stage. The scope for financial institutions to adopt DLTs and their potential impact on mainstream financial markets are still unclear. This paper discusses three potential models of how market players could adopt DLTs for performing core post-trade functions. The DLT could be adopted either: (i) in clusters, (ii) collectively, or (iii) peer to peer. The evaluation of the three adoption models assumes that they are all equally compatible with the regulatory framework. It shows that, assuming this to be the case, they would each have different advantages and costs. JEL Classification: G21, G23, L15, O33"
117,2016,State Control and Corporate Governance in Transition Economies: 25 Years on from 1989,"A. Grosman, Ilya Okhmatovskiy, M. Wright",,2016-05-01,122,2,125.249,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Research Question/Issue - Which forms of state control over corporations have emerged in countries that made a transition from centrally-planned to marked-based economies and what are their implications for corporate governance?,high citation signal (122); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1111/CORG.12145,https://www.semanticscholar.org/paper/e8e6bbfc027bfffa4bbcc68e788f86f55f98ca87,https://figshare.com/articles/journal_contribution/State_control_and_corporate_governance_in_transition_economies_25_years_on_from_1989/9462947/1/files/17086649.pdf,,10.1111/CORG.12145,,,154892043,Business; Economics; Political Science,,equity returns; factor investing equity,2,citations=122; influential=2; open PDF metadata; trade term matches=1; query hits=2,"Research Question/Issue - Which forms of state control over corporations have emerged in countries that made a transition from centrally-planned to marked-based economies and what are their implications for corporate governance? We assess the literature on variation and evolution of state control in transition economies, focusing on corporate governance of state-controlled firms. We highlight emerging trends and identify future research avenues. Research Findings/Insights - Based on our analysis of more than 100 articles in leading management, finance, and economics journals since 1989, we demonstrate how research on state control evolved from a polarized approach of public–private equity ownership comparison to studying a variety of constellations of state capitalism. Theoretical/Academic Implications - We identify theoretical perspectives that help us better understand benefits and costs associated with various forms of state control over firms. We encourage future studies to examine how context-specific factors determine the effect of state control on corporate governance. Practitioner/Policy Implications - Investors and policymakers should consider under which conditions investing in state-affiliated firms generates superior returns."
118,2016,"Impact of Firms Performance on Stock Returns (Evidence from Listed Companies of FTSE-100 Index London, UK)",Maryyam Anwaar,,2016-08-04,121,22,156.585,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"Positions Impact of Firms Performance on Stock Returns (Evidence from Listed Companies of FTSE-100 Index London, UK) within Asset Pricing and Return Predictability.",high citation signal (121); influential citation signal (22),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://www.semanticscholar.org/paper/a6e4e3e7d65bcb045c2d6fa336dee20a02a672a6,https://www.semanticscholar.org/paper/a6e4e3e7d65bcb045c2d6fa336dee20a02a672a6,,,,,,168175694,Business; Economics,,stock returns,1,citations=121; influential=22; open PDF metadata; title trade matches=2; trade term matches=2,
119,2016,Does the carbon market help or hurt the stock price of electricity companies? Further evidence from the European context,"Yuan Tian, A. Akimov, E. Roca, Victor S. H. Wong",,2016-01-20,121,5,134.773,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Does the carbon market help or hurt the stock price of electricity companies? Further evidence from the European context within General Finance, Surveys, and Trading Systems.",high citation signal (121); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JCLEPRO.2015.07.028,https://www.semanticscholar.org/paper/912b042824cce85dfb0c9e5bdaef765207a91a36,https://research-repository.griffith.edu.au/bitstream/handle/10072/390439/2012-10-does-the-carbon-market-help-or-hurt-the-stock-price-of-electricity-companies.pdf,,10.1016/J.JCLEPRO.2015.07.028,,,152754633,Economics; Environmental Science,,stock returns,1,citations=121; influential=5; open PDF metadata; title trade matches=1; trade term matches=1,
120,2016,Capitalizing on Capitol Hill: Informed Trading by Hedge Fund Managers,"Meng Gao, Jiekun Huang",,2016-09-01,120,6,139.75,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Capitalizing on Capitol Hill: Informed Trading by Hedge Fund Managers within General Finance, Surveys, and Trading Systems.",high citation signal (120),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JFINECO.2015.11.001,https://www.semanticscholar.org/paper/74be6bfdb541319f541be13ffc7679e9dd684a48,,,10.1016/J.JFINECO.2015.11.001,,,55553091,Business; Economics; Political Science,,securities market,1,citations=120; influential=6; open PDF metadata; title trade matches=2; trade term matches=2,
121,2016,Trade the tweet: Social media text mining and sparse matrix factorization for stock market prediction,"Andrew K. Sun, Michael Lachanski, F. Fabozzi",,2016-12-01,119,2,132.705,"Sentiment, News, and Alternative Data",forecasting; sentiment/text,stock-prediction; ai-based-trade; sentiment-altdata,"Positions Trade the tweet: Social media text mining and sparse matrix factorization for stock market prediction within Sentiment, News, and Alternative Data.",high citation signal (119),Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1016/J.IRFA.2016.10.009,https://www.semanticscholar.org/paper/e6b466dff170ea6e1a47c66cfd922cc2e4584ee7,,,10.1016/J.IRFA.2016.10.009,,,157933570,Business; Computer Science,,news sentiment stock market; stock market prediction; stock price prediction; stock return prediction; trading strategies stock market,5,citations=119; influential=2; open PDF metadata; title trade matches=2; trade term matches=2; query hits=5,
122,2016,A novel forecasting method based on multi-order fuzzy time series and technical analysis,"Furong Ye, Liming Zhang, Defu Zhang, H. Fujita, Zhiguo Gong",Information Sciences,2016-11-01,117,2,132.336,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions A novel forecasting method based on multi-order fuzzy time series and technical analysis within General Finance, Surveys, and Trading Systems.",high citation signal (117),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.INS.2016.05.038,https://www.semanticscholar.org/paper/fe5eae02df27a9d54ff62b38736643096502e477,,,10.1016/J.INS.2016.05.038,,,36527703,Business; Computer Science; Economics,JournalArticle,algorithmic trading; financial market prediction; financial time series forecasting; stock market prediction; technical analysis stock market,5,citations=117; influential=2; open PDF metadata; title trade matches=2; trade term matches=2; query hits=5,
123,2016,‘Mortgaged lives’: the biopolitics of debt and housing financialisation,"Melissa García-Lamarca, Maria Kaika",Transactions,2016-06-01,115,4,130.111,Reinforcement Learning and Algorithmic Trading,deep-learning; reinforcement-learning,deep-learning; reinforcement-trading; behavioral-finance,"The paper expands the conceptual framework within which we examine mortgage debt by reconceptualising mortgages as a biotechnology: a technology of power over life that forges an intimate relationship between global financial markets, everyday life and human labour.",high citation signal (115); open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1111/tran.12126,https://www.semanticscholar.org/paper/cb8560f887b9faea3bd76cdbeb06cb97201f32ec,https://doi.org/10.1111/tran.12126,,10.1111/tran.12126,,27499552,25605630,Economics; Environmental Science; Medicine; Philosophy; Sociology,JournalArticle,securities market,1,citations=115; influential=4; open PDF metadata; trade term matches=2,"The paper expands the conceptual framework within which we examine mortgage debt by reconceptualising mortgages as a biotechnology: a technology of power over life that forges an intimate relationship between global financial markets, everyday life and human labour. Taking seriously the materiality of mortgage contracts as a means of forging new embodied practices of financialisation, we urge for the need to move beyond a policy‐ and macroeconomics‐based analysis of housing financialisation. We argue that more attention needs to be paid to how funnelling land‐related capital flows goes hand in hand with signing off significant parts of future labour, decisionmaking capacity and well‐being to mortgage debt repayments. The paper offers two key insights. First, it exemplifies how macroeconomic and policy changes could not have led to the financialisation of housing markets without a parallel biopolitical process that mobilised mortgage contracts to integrate the social reproduction of the workforce into speculative global real‐estate practices. Second, it expands the framework of analysis of emerging literature on financialisation and subjectification. Focusing on the mortgage defaults and evictions crisis in Spain, we document how during Spain's 1997–2007 real‐estate boom the promise of mortgages as a means to optimise income and wealth enrolled livelihoods into cycles of global financial and real‐estate speculation, as home security and future wealth became directly dependent on the fluctuations of financial products, interest rates and capital accumulation strategies rooted in the built environment. When, after 2008 unemployment escalated and housing prices collapsed, mortgages became a punitive technology that led to at least 500 000 foreclosures and over 250 000 evictions in Spain."
124,2016,Prediction of vehicle CO2 emission and its application to eco-routing navigation,"Weiliang Zeng, Tomio Miwa, T. Morikawa",,2016-07-01,115,3,127.987,"General Finance, Surveys, and Trading Systems",forecasting,stock-prediction,"Positions Prediction of vehicle CO2 emission and its application to eco-routing navigation within General Finance, Surveys, and Trading Systems.",high citation signal (115),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.TRC.2016.04.007,https://www.semanticscholar.org/paper/94ab4bc16a5aa105fab1b0748e235d422c712763,,,10.1016/J.TRC.2016.04.007,,,112447552,Engineering; Environmental Science,,algorithmic trading,1,citations=115; influential=3; open PDF metadata; title trade matches=1; trade term matches=1,
125,2016,"Accruals, Cash Flows, and Operating Profitability in the Cross Section of Stock Returns","R. Ball, Joseph J. Gerakos, Juhani T. Linnainmaa, Valeri V. Nikolaev",,2016-07-01,113,9,143.433,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"Positions Accruals, Cash Flows, and Operating Profitability in the Cross Section of Stock Returns within Asset Pricing and Return Predictability.",high citation signal (113),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/J.JFINECO.2016.03.002,https://www.semanticscholar.org/paper/05941c8339f9b8fa856c484aadec199a6432a40a,,,10.1016/J.JFINECO.2016.03.002,,,206041134,Business; Economics,,stock returns,1,citations=113; influential=9; open PDF metadata; title trade matches=2; trade term matches=2,
126,2016,"Ownership Structure , Limits to Arbitrage and Stock Returns: Evidence from Equity Lending Markets","M. Prado, P. Saffi, Jason Sturgess",,2016-07-10,113,3,133.604,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Ownership Structure , Limits to Arbitrage and Stock Returns: Evidence from Equity Lending Markets within General Finance, Surveys, and Trading Systems.",high citation signal (113); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHW058,https://www.semanticscholar.org/paper/ecd0154ba8633c15d5e26115ab95d31b5c1653a4,https://qmro.qmul.ac.uk/xmlui/bitstream/123456789/28579/2/Sturgess%20Ownership%20Structure%2c%20Limits%20to%20Arbitrage%2c%20and%20Stock%20Returns%20Evidence%20from%20Equity%20Lending%20Markets%202016%20Accepted.pdf,,10.1093/RFS/HHW058,,,41314390,Business; Economics,,earnings announcements stock returns; equity returns; stock returns,3,citations=113; influential=3; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
127,2016,A data analytic approach to forecasting daily stock returns in an emerging market,"A. Oztekin, R. Kizilaslan, S. Freund, A. Iseri",European Journal of Operational Research,2016-09-16,113,2,135.577,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions A data analytic approach to forecasting daily stock returns in an emerging market within Asset Pricing and Return Predictability.,high citation signal (113),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/j.ejor.2016.02.056,https://www.semanticscholar.org/paper/2e0a4a530841677bf134cb24237b0a21d17f34ee,,,10.1016/j.ejor.2016.02.056,,,44814859,Business; Computer Science; Economics,JournalArticle,neural networks stock market; securities market; stock market prediction; stock price prediction; stock return prediction; stock returns; support vector machine stock prediction,7,citations=113; influential=2; open PDF metadata; title trade matches=3; trade term matches=3; query hits=7,
128,2016,Investigation of market efficiency and Financial Stability between S&P 500 and London Stock Exchange: Monthly and yearly Forecasting of Time Series Stock Returns using ARMA model,"Mohammad Mahdi Rounaghi, Farzaneh Nassir Zadeh",,2016-08-15,112,3,142.411,Behavioral Finance and Investor Decision-Making,metadata-ranked,behavioral-finance,Positions Investigation of market efficiency and Financial Stability between S&P 500 and London Stock Exchange: Monthly and yearly Forecasting of Time Series Stock Returns using ARMA model within Behavioral Finance and Investor Decision-Making.,high citation signal (112),Behavioral mechanisms can be market-specific and time-varying.; Sentiment proxies may capture several confounded channels.; Trading implementation requires constraints beyond the behavioral explanation.,https://doi.org/10.1016/J.PHYSA.2016.03.006,https://www.semanticscholar.org/paper/245876118452a748f6ff421d0b27a3dbaadcf585,,,10.1016/J.PHYSA.2016.03.006,,,59387091,Economics,,financial time series forecasting; market efficiency stock returns; stock exchange market efficiency; stock returns; volatility forecasting stock market,5,citations=112; influential=3; open PDF metadata; title trade matches=5; trade term matches=5; query hits=5,
129,2016,An integrated multi-objective Markowitz-DEA cross-efficiency model with fuzzy returns for portfolio selection problem,"Z. Mashayekhi, Hashem Omrani",Applied Soft Computing,,111,5,151.892,Portfolio Optimization and Asset Allocation,portfolio; risk/volatility,portfolio; risk-volatility,ine Markowitz and DEA cross-efficiency model for portfolio selection.We model uncertainty by considering the asset returns as trapezoidal fuzzy numbers.We use the NSGA-II algorithm to solve the model.We apply the proposed model for 52 firms listed in stock exchange market of Iran.,high citation signal (111); recognized finance/AI venue,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1016/j.asoc.2015.09.018,https://www.semanticscholar.org/paper/6ad9fa7528293a3227aeacfc3605f2edee075aa7,,,10.1016/j.asoc.2015.09.018,,,19596885,Business; Computer Science; Economics; Mathematics,JournalArticle,market efficiency stock returns; stock exchange market efficiency; stock returns,3,citations=111; influential=5; recognized finance/AI venue; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=2; query hits=3,"We combine Markowitz and DEA cross-efficiency model for portfolio selection.We model uncertainty by considering the asset returns as trapezoidal fuzzy numbers.We use the NSGA-II algorithm to solve the model.We apply the proposed model for 52 firms listed in stock exchange market of Iran. In this paper, a novel multi objective model is proposed for portfolio selection. The proposed model incorporates the DEA cross-efficiency into Markowitz mean-variance model and considers return, risk and efficiency of the portfolio. Also, in order to take uncertainty in proposed model, the asset returns are considered as trapezoidal fuzzy numbers. Due to the computational complication of the proposed model, the second version of non-dominated sorting genetic algorithm (NSGA-II) is applied. To illustrate the performance of our model, the model is implemented for 52 firms listed in stock exchange market of Iran and the results are analyzed. The results show that the proposed model is suitable in compared with Markowitz and DEA models due to considering return, risk and efficiency, simultaneously."
130,2016,An integrated decision analytic framework of machine learning with multi-criteria decision making for multi-attribute inventory classification,"Hasan B. Kartal, A. Oztekin, A. Gunasekaran, F. Çebi",Computers & industrial engineering,2016-11-01,111,4,134.339,Machine Learning for Stock Prediction,machine-learning,machine-learning,Positions An integrated decision analytic framework of machine learning with multi-criteria decision making for multi-attribute inventory classification within Machine Learning for Stock Prediction.,high citation signal (111),"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1016/j.cie.2016.06.004,https://www.semanticscholar.org/paper/570a1bffd1a0b47f01fde222cf362b741ee2f4f4,,,10.1016/j.cie.2016.06.004,,,37857740,Business; Computer Science; Engineering,JournalArticle; Review,support vector machine stock prediction,1,citations=111; influential=4; AI/ML method signal; open PDF metadata; title trade matches=1; trade term matches=1,
131,2016,Reinforcement Learning in Energy Trading Game Among Smart Microgrids,"Huiwei Wang, Tingwen Huang, X. Liao, H. Abu-Rub, Guo Chen",IEEE transactions on industrial electronics (1982. Print),2016-04-27,111,3,146.215,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,reinforcement-trading,Reinforcement learning (RL) is essential for the computation of game equilibria and the estimation of payoffs under incomplete information.,high citation signal (111); recognized finance/AI venue,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.1109/TIE.2016.2554079,https://www.semanticscholar.org/paper/e6746a2cc1d512eb079db02bbcaedc63fcd27320,,,10.1109/TIE.2016.2554079,,,1462083,Computer Science; Engineering; Environmental Science,JournalArticle,algorithmic trading; reinforcement learning trading,2,citations=111; influential=3; recognized finance/AI venue; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,"Reinforcement learning (RL) is essential for the computation of game equilibria and the estimation of payoffs under incomplete information. However, it has been a challenge to apply RL-based algorithms in the energy trading game among smart microgrids where no information concerning the distribution of payoffs is a priori available and the strategy chosen by each microgrid is private to opponents, even trading partners. This paper proposes a new energy trading framework based on the repeated game that enables each microgrid to individually and randomly choose a strategy with probability to trade the energy in an independent market so as to maximize his/her average revenue. By establishing the relationship between the average utility maximization and the best strategy, two learning-automaton-based algorithms are developed for seeking the Nash equilibria to accommodate the variety of situations. The novelty of the proposed algorithms is related to the incorporation of a normalization procedure into the classical linear reward-inaction scheme to provide a possibility to operate any bounded utility of a stochastic character. Finally, a numerical example is given to demonstrate the effectiveness of the algorithms."
