candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
238,2001,The Empirical Distribution of UK and US Stock Returns,"Richard D. F. Harris, C. Coskun Kucukozmen",,2001-06-01,51,1,105.631,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions The Empirical Distribution of UK and US Stock Returns within Asset Pricing and Return Predictability.,selected by citation count from the audited stock-investment candidate pool,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/1468-5957.00391,https://www.semanticscholar.org/paper/17297fe598cfe47ddbfb8004887e039e63ca9b1c,,,10.1111/1468-5957.00391,,,154374086,Business; Economics,,equity returns; stock returns,2,citations=51; influential=1; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
239,2001,Collective behavior of stock price movements—a random matrix theory approach,"V. Plerou, P. Gopikrishnan, B. Rosenow, L. A. Amaral, H. Stanley",,2001-10-01,51,1,100.631,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Collective behavior of stock price movements—a random matrix theory approach within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0378-4371(01)00293-X,https://www.semanticscholar.org/paper/00c0d2d18121f6933d4ea1298f9e59b7855687f6,,,10.1016/S0378-4371(01)00293-X,,,13303041,Mathematics; Physics,Review,stock price prediction,1,citations=51; influential=1; open PDF metadata; title trade matches=1; trade term matches=1,
240,2001,"Emerging markets, downside risk and the asset allocation decision",S. Stevenson,,2001-03-01,50,5,120.585,Portfolio Optimization and Asset Allocation,portfolio; risk/volatility,portfolio; risk-volatility,"Positions Emerging markets, downside risk and the asset allocation decision within Portfolio Optimization and Asset Allocation.",selected by citation count from the audited stock-investment candidate pool,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1016/S1566-0141(00)00019-4,https://www.semanticscholar.org/paper/4db3e576c436d531ee31a16faff4152cc52460f6,,,10.1016/S1566-0141(00)00019-4,,,154750658,Business; Economics,,equity portfolio performance,1,citations=50; influential=5; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
241,2001,Open Sesame: Alternative Opening Algorithms in Securities Markets,"Ian Domowitz, Ananth Madhavan",,,50,5,117.585,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Open Sesame: Alternative Opening Algorithms in Securities Markets within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1007/978-1-4615-1697-2_24,https://www.semanticscholar.org/paper/d75c89705df8d49b24ab1854b9f95d49a5e3185e,,,10.1007/978-1-4615-1697-2_24,,,108879142,Business; Computer Science; Engineering,Review,algorithmic trading; securities market,2,citations=50; influential=5; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
242,2001,The impact of the Internet on financial markets,N. Economides,,,50,3,112.908,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The impact of the Internet on financial markets within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/28ad05e3b5c706e1430e7ff5ec010141ce626d93,https://www.semanticscholar.org/paper/28ad05e3b5c706e1430e7ff5ec010141ce626d93,,,,,,153636666,Business; Computer Science; Economics,,derivatives stock market,1,citations=50; influential=3; open PDF metadata; title trade matches=2; trade term matches=2,
243,2001,Banking Regulation versus Securities Market Regulation,"Franklin Allen, Richard J. Herring",,2001-07-01,50,2,105.881,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Banking Regulation versus Securities Market Regulation within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/054397ad8ddcf1f19d58db1db4bd274bbbb9538c,https://www.semanticscholar.org/paper/054397ad8ddcf1f19d58db1db4bd274bbbb9538c,,,,,,264697546,Business; Economics; Law,,securities market,1,citations=50; influential=2; open PDF metadata; title trade matches=1; trade term matches=1,
244,2001,Forecasting Volatility:Evidence from the German Stock Market,"H. Bluhm, Jun Yu",,,49,5,125.149,"Risk, Volatility, and Forecast Evaluation",risk/volatility,stock-prediction; risk-volatility,"Positions Forecasting Volatility:Evidence from the German Stock Market within Risk, Volatility, and Forecast Evaluation.",selected by citation count from the audited stock-investment candidate pool,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://www.semanticscholar.org/paper/53e6a9297c361708da208a920de7e3de4380dacb,https://www.semanticscholar.org/paper/53e6a9297c361708da208a920de7e3de4380dacb,,,,,,18779180,Business; Economics,,trading strategies stock market; volatility forecasting stock market,2,citations=49; influential=5; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
245,2001,Returns and interest rate: a nonlinear relationship in the Bogota stock market,"Luis E. Arango, Andrés González, C. E. Posada",,2001-01-31,49,3,112.473,Reinforcement Learning and Algorithmic Trading,reinforcement-learning,stock-prediction; reinforcement-trading; asset-pricing,"This work presents some evidence of the nonlinear and inverse relationschip between the share prices on the Bogota stock market and the interest rate as measured by the interbank loan interest rate, which is to some extent affected by monetary policy.",open-access PDF metadata,"Simulated rewards can diverge from executable trading under slippage, latency, and market impact.; Policies can be brittle during regime shifts or stress periods.; Backtest-only evidence needs live or paper-trading validation.",https://doi.org/10.32468/BE.169,https://www.semanticscholar.org/paper/a73a6f07d2a163dfe559f2b6574e03caef2ee12b,http://repositorio.banrep.gov.co/bitstream/20.500.12134/5187/1/be_169.pdf,,10.32468/BE.169,,,9942507,Economics,,equity returns; stock returns,2,citations=49; influential=3; open PDF metadata; title trade matches=1; trade term matches=2; query hits=2,"This work presents some evidence of the nonlinear and inverse relationschip between the share prices on the Bogota stock market and the interest rate as measured by the interbank loan interest rate, which is to some extent affected by monetary policy. The model captures the stylised fact on this market of higt dependence of returns in short market in Colombia. Evidence of a non constant equity premium is also found. The work uses daily data from january 1994 up to February 2000."
246,2001,Market Efficiency or Not? The Behaviour of China’s Stock Prices in Response to the Announcement of Bonus Issues,"M. Barnes, S. Ma",,,48,0,97.62,Behavioral Finance and Investor Decision-Making,metadata-ranked,behavioral-finance,Positions Market Efficiency or Not? The Behaviour of China’s Stock Prices in Response to the Announcement of Bonus Issues within Behavioral Finance and Investor Decision-Making.,selected by citation count from the audited stock-investment candidate pool,Behavioral mechanisms can be market-specific and time-varying.; Sentiment proxies may capture several confounded channels.; Trading implementation requires constraints beyond the behavioral explanation.,https://www.semanticscholar.org/paper/ec7c96b196c4f157f5471b5ae3c33e9fec772a8c,https://www.semanticscholar.org/paper/ec7c96b196c4f157f5471b5ae3c33e9fec772a8c,,,,,,14425361,Business; Economics,,market efficiency stock returns; stock returns,2,citations=48; influential=0; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
247,2001,Long memory in volatilities of German stock returns,P. Sibbertsen,,,48,0,92.62,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Long memory in volatilities of German stock returns within Asset Pricing and Return Predictability.,selected by citation count from the audited stock-investment candidate pool,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1007/s00181-003-0179-z,https://www.semanticscholar.org/paper/f94b225e771df4b0f58c10b4ba5caca5945e1609,,,10.1007/s00181-003-0179-z,,,13330026,Economics,,stock returns,1,citations=48; influential=0; open PDF metadata; title trade matches=2; trade term matches=2,
248,2001,Percolation Models of Financial Market Dynamics,D. Stauffer,Advances in Complex Systems,2001-03-01,48,0,89.62,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Percolation Models of Financial Market Dynamics within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1142/S0219525901000061,https://www.semanticscholar.org/paper/95034c6591f787dddb81ce8a16b79acf28eb89c8,,,10.1142/S0219525901000061,,,38039972,Computer Science; Economics; Mathematics; Physics,JournalArticle,financial market prediction,1,citations=48; influential=0; open PDF metadata; title trade matches=1; trade term matches=1,
249,2001,Stock Market Liberalizations and the Repricing of Systematic Risk,"Anusha Chari, Anusha Chari, P. B. Henry",,2001-05-01,47,5,119.251,"Risk, Volatility, and Forecast Evaluation",risk/volatility,stock-prediction; risk-volatility,"Positions Stock Market Liberalizations and the Repricing of Systematic Risk within Risk, Volatility, and Forecast Evaluation.",open-access PDF metadata,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.2139/SSRN.259551,https://www.semanticscholar.org/paper/02cfebf87be209bfdad101b21f915aaa09374671,http://papers.nber.org/papers/w8265.pdf,,10.2139/SSRN.259551,,,16007283,Economics,,stock returns,1,citations=47; influential=5; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
250,2001,Persistence in Style-Adjusted Mutual Fund Returns,"Melvyn Teo, Sung-Jun Woo",,2001-11-01,47,4,117.699,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,"The literature on mutual fund persistence took a hit with the finding that one-year stock momentum and expense ratios account for most of the persistence in mutual fund performance (Carhart, 1992; Carhart, 1997).",open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.291372,https://www.semanticscholar.org/paper/53a642f1d9fe16be07130fc40560c00e3094f699,https://ink.library.smu.edu.sg/lkcsb_research/5165,,10.2139/SSRN.291372,,,153938909,Business; Economics,,equity returns; fund performance stock market; mutual fund performance stocks; stock returns,4,citations=47; influential=4; open PDF metadata; title trade matches=1; trade term matches=3; query hits=4,"The literature on mutual fund persistence took a hit with the finding that one-year stock momentum and expense ratios account for most of the persistence in mutual fund performance (Carhart, 1992; Carhart, 1997). However, since equity mutual funds are grouped into styles (e.g., large value, small growth, mid-cap growth, etc.) and are often confined to trading stocks within their style, one should measure fund performance relative to style when investigating managerial ability. Using CRSP mutual fund data and a methodology similar to Carhart (1997), we find that differences in style-adjusted fund returns persist for up to six years. Neither one-year momentum nor expense ratios explain our results. Our results are also robust to controlling for size, book-to-market equity, load, and total net assets. Since manager tenure is about four years, our results suggest that managerial ability may not be as dead as it seems."
251,2001,Contagion Across Financial Markets: An Empirical Assessment ∗,"Mardi Dungey, Vance L. Martin",,,47,3,113.575,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Contagion Across Financial Markets: An Empirical Assessment ∗ within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/9cf4807bb76a22839dc31927e4a5eaf39219eed8,https://www.semanticscholar.org/paper/9cf4807bb76a22839dc31927e4a5eaf39219eed8,,,,,,166761254,Business; Economics,,equity factor models; equity returns,2,citations=47; influential=3; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
252,2001,Measures of globalization based on cross-correlations of world financial indices,S. Maslov,,2001-03-19,47,0,91.166,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,The cross-correlation matrix of daily returns of stock market indices in a diverse set of 37 countries worldwide was analyzed.,open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0378-4371(01)00370-3,https://www.semanticscholar.org/paper/1e5cf89fde783a61e3c7db87be14fd428ecbeb41,http://arxiv.org/pdf/cond-mat/0103397,,10.1016/S0378-4371(01)00370-3,cond-mat/0103397,,29405701,Economics; Mathematics; Physics,,financial market prediction; stock market prediction; stock returns,3,citations=47; influential=0; open PDF metadata; trade term matches=2; query hits=3,"The cross-correlation matrix of daily returns of stock market indices in a diverse set of 37 countries worldwide was analyzed. Comparison of the spectrum of this matrix with predictions of random matrix theory provides an empirical evidence of strong interactions between individual economies, as manifested by three largest eigenvalues and the corresponding set of stable, non-random eigenvectors. The observed correlation structure is robust with respect to changes in the time horizon of returns ranging from 1 to 10 trading days, and to replacing individual returns with just their signs. This last observation confirms that it is correlations between signs and not absolute values of fluctuations, which are mostly responsible for the observed effect. Negative changes in the index are somewhat more correlated than the positive ones. Also, in our data set the reaction of Asian stock indices to changes in European and American ones persists for about 3 days."
253,2001,Non-periodic Australian Stock Market Cycles: Evidence from Rescaled Range Analysis,M. Mckenzie,,2001-12-01,46,4,111.235,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Non-periodic Australian Stock Market Cycles: Evidence from Rescaled Range Analysis within General Finance, Surveys, and Trading Systems.",open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1111/1475-4932.00032,https://www.semanticscholar.org/paper/6dfb85ca147dc325cd36908b272c456e7efa9676,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1475-4932.00032,,10.1111/1475-4932.00032,,,154115955,Economics,,stock returns,1,citations=46; influential=4; open PDF metadata; title trade matches=1; trade term matches=1,
254,2001,Geographic patterns of trading profitability in Xetra,H. Hau,,2001-05-01,46,4,111.235,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Geographic patterns of trading profitability in Xetra within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0014-2921(01)00122-2,https://www.semanticscholar.org/paper/6fc0429b5ef342f77aec342adda4f49a87479715,,,10.1016/S0014-2921(01)00122-2,,,153997940,Business; Economics; Geography,,securities market,1,citations=46; influential=4; open PDF metadata; title trade matches=1; trade term matches=1,
255,2001,"Evolving Financial Markets and International Capital Flows: Institutional invention and innovation: Foreign capital transfers and the evolution of the domestic capital markets in four frontier countries: Argentina, Australia, Canada, and the United States, 1865–1914","L. Davis, R. Gallman",,,46,1,107.407,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Evolving Financial Markets and International Capital Flows: Institutional invention and innovation: Foreign capital transfers and the evolution of the domestic capital markets in four frontier countries: Argentina, Australia, Canada, and the United States, 1865–1914 within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1017/CBO9780511510878.001,https://www.semanticscholar.org/paper/5824748440d3786162a5afa4a48a9dedd7791b77,,,10.1017/CBO9780511510878.001,,,167351845,Business; Economics; History,,securities market,1,citations=46; influential=1; open PDF metadata; title trade matches=4; trade term matches=4,
256,2001,Inflation and Stock Price Behaviour: Evidence from Nigerian Stock Market,"R. Udegbunam, P. Eriki",,,46,0,91.703,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Inflation and Stock Price Behaviour: Evidence from Nigerian Stock Market within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://www.semanticscholar.org/paper/07ab89ae87ea7202dca1d4f58940057c1c61ed91,https://www.semanticscholar.org/paper/07ab89ae87ea7202dca1d4f58940057c1c61ed91,,,,,,221330305,Economics,,securities market,1,citations=46; influential=0; open PDF metadata; title trade matches=2; trade term matches=2,
257,2001,Asymmetric cross-sectional dispersion in stock returns: evidence and implications,G. Duffee,,,45,6,118.473,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Asymmetric cross-sectional dispersion in stock returns: evidence and implications within Asset Pricing and Return Predictability.,open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.24148/WP2000-18,https://www.semanticscholar.org/paper/1cb610ffedfb3df8c8cb0fa8de051501a9d16284,http://www.frbsf.org/economic-research/files/wp00-18bk.pdf,,10.24148/WP2000-18,,,152369054,Economics,,stock returns,1,citations=45; influential=6; open PDF metadata; title trade matches=2; trade term matches=2,
258,2001,Canadian chartered banks’ stock returns and exchange rate risk,"Roger B. Atindéhou, Jean-Pierre Gueyie",,2001-05-01,45,5,123.315,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Canadian chartered banks’ stock returns and exchange rate risk within Risk, Volatility, and Forecast Evaluation.",selected by citation count from the audited stock-investment candidate pool,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1108/EUM0000000005463,https://www.semanticscholar.org/paper/1f4ded2ab6122836f8a196beafd92115fd50cd7a,,,10.1108/EUM0000000005463,,,153363600,Business; Economics,,asset pricing stock returns; stock returns,2,citations=45; influential=5; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
259,2001,The effects of stock market rumors on stock prices: evidence from an emerging market,Halil Kiymaz,,2001-02-01,45,4,119.762,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The effects of stock market rumors on stock prices: evidence from an emerging market within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S1042-444X(00)00045-1,https://www.semanticscholar.org/paper/dbb4149b8006c52a4231d743d9802402e8688736,,,10.1016/S1042-444X(00)00045-1,,,154669650,Economics,,market efficiency stock returns; stock exchange market efficiency; stock returns,3,citations=45; influential=4; open PDF metadata; title trade matches=3; trade term matches=3; query hits=3,
260,2001,Index futures trading and spot price volatility,Shang-Wu Yu,,2001-03-01,45,3,112.638,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Index futures trading and spot price volatility within Risk, Volatility, and Forecast Evaluation.",selected by citation count from the audited stock-investment candidate pool,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1080/13504850150504568,https://www.semanticscholar.org/paper/392ad330d96218a363cde2e9e2b7c9b94a444011,,,10.1080/13504850150504568,,,153910498,Economics,,stock returns,1,citations=45; influential=3; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
261,2001,Confidence Building in Emerging Stock Markets,"Enrico C. Perotti, L. Laeven, Pieter H. Van Oijen",,2001-12-01,45,3,107.638,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Confidence Building in Emerging Stock Markets within General Finance, Surveys, and Trading Systems.",open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.265440,https://www.semanticscholar.org/paper/ea4203323ddc451c7a76adfa5a9c5e15759efeee,http://deepblue.lib.umich.edu/bitstream/2027.42/39750/3/wp366.pdf,,10.2139/SSRN.265440,,,16539441,Business; Economics; Political Science; Psychology,,stock returns,1,citations=45; influential=3; open PDF metadata; title trade matches=1; trade term matches=1,
262,2001,Multifactor risk and the stock returns of Canadian paper and forest products companies,"Perry Sadorsky, I. Henriques",,2001-11-01,45,2,111.611,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Multifactor risk and the stock returns of Canadian paper and forest products companies within Risk, Volatility, and Forecast Evaluation.",selected by citation count from the audited stock-investment candidate pool,Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1016/S1389-9341(01)00064-8,https://www.semanticscholar.org/paper/63cacaa8d4800680d76895f21ad681968e7cc328,,,10.1016/S1389-9341(01)00064-8,,,153910730,Business; Economics; Environmental Science,,stock returns,1,citations=45; influential=2; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
263,2001,A data mining approach to financial time series modelling and forecasting,"Z. Vojinovic, V. Kecman, R. Seidel",Intell. Syst. Account. Finance Manag.,2001-12-01,45,2,106.611,Machine Learning for Stock Prediction,metadata-ranked,machine-learning; ai-based-trade,Positions A data mining approach to financial time series modelling and forecasting within Machine Learning for Stock Prediction.,selected by citation count from the audited stock-investment candidate pool,"Predictive accuracy may not translate into risk-adjusted returns after costs.; Feature leakage, survivorship bias, and nonstationarity are persistent concerns.; Metadata-driven screening cannot audit the exact train/test split.",https://doi.org/10.1002/isaf.207,https://www.semanticscholar.org/paper/e5fea140b565a95870721d19ada71c6397511235,,,10.1002/isaf.207,,,7549644,Business; Computer Science; Economics,JournalArticle,financial time series forecasting,1,citations=45; influential=2; open PDF metadata; title trade matches=2; trade term matches=2,
264,2001,Guidelines for Financial Forecasting with Neural Networks,Jingtao Yao,,,45,1,110.934,Deep Learning and Financial Time Series,deep-learning,deep-learning,Positions Guidelines for Financial Forecasting with Neural Networks within Deep Learning and Financial Time Series.,selected by citation count from the audited stock-investment candidate pool,"Deep models can overfit noisy, nonstationary, and low signal-to-noise market data.; Compute-heavy models may be hard to reproduce without code and data access.; Reported gains need robustness checks across regimes and markets.",https://www.semanticscholar.org/paper/5480ade1722fa06fc1b5113907367f9dec5dea8f,https://www.semanticscholar.org/paper/5480ade1722fa06fc1b5113907367f9dec5dea8f,,,,,,244324,Business; Computer Science,Review,algorithmic trading; financial time series forecasting; neural networks stock market; stock market prediction; stock price prediction; trading strategies stock market,6,citations=45; influential=1; AI/ML method signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=6,
265,2001,"Using high frequency stock market index data to calculate, model and forecast realized return variance","Roel C. A. Oomen, Roel C. A. Oomen",,2001-04-01,45,1,100.934,Market Microstructure and High-Frequency Trading,forecasting; microstructure,stock-prediction; high-frequency,"Positions Using high frequency stock market index data to calculate, model and forecast realized return variance within Market Microstructure and High-Frequency Trading.",selected by citation count from the audited stock-investment candidate pool,"High-frequency results depend heavily on market access, latency, fees, and order-book reconstruction quality.; Public metadata rarely reveals execution assumptions.; Short-horizon predictability can vanish when capacity and competition are considered.",https://doi.org/10.2139/SSRN.267498,https://www.semanticscholar.org/paper/b3bded5f602717acbcf31f41d4b5b9459e0f889e,,,10.2139/SSRN.267498,,,153009028,Economics,,high frequency trading stock market; stock returns; volatility forecasting stock market,3,citations=45; influential=1; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
266,2001,Option‐Expiration Effects in Small Markets: The Spanish Stock Exchange,"P. Corredor, P. Lechón, R. Santamaría",,2001-10-01,45,1,97.934,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Option‐Expiration Effects in Small Markets: The Spanish Stock Exchange within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1002/FUT.2002,https://www.semanticscholar.org/paper/9106415fb6608b6260b26e4b4d5c3e69d4c5ceb2,,,10.1002/FUT.2002,,,154630120,Business; Economics,,derivatives stock market,1,citations=45; influential=1; open PDF metadata; title trade matches=1; trade term matches=1,
267,2001,"Some new results on the Levy, Levy and Solomon microscopic stock market model","Elmar Zschischang, T. Lux",,2001-03-01,44,6,114.989,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Some new results on the Levy, Levy and Solomon microscopic stock market model within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/S0378-4371(00)00609-9,https://www.semanticscholar.org/paper/5979f7081d7a7496b0ed1c37b62239d76c9700d6,,,10.1016/S0378-4371(00)00609-9,,,123661505,Economics; Physics,,financial economics stock market,1,citations=44; influential=6; open PDF metadata; title trade matches=1; trade term matches=1,
268,2001,Decimal Trading and Market Impact,,,2001-03-26,44,3,107.155,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Decimal Trading and Market Impact within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.266877,https://www.semanticscholar.org/paper/5ef9558b71d8b1d252862acc68b70c2c7ded31d3,,,10.2139/SSRN.266877,,,264604675,Business; Economics,,high frequency trading stock market,1,citations=44; influential=3; open PDF metadata; title trade matches=1; trade term matches=1,
269,2001,Optimal investment in derivative securities,"P. Carr, Xing Jin, D. Madan",Finance and Stochastics,2001-03-19,44,1,97.451,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Optimal investment in derivative securities within General Finance, Surveys, and Trading Systems.",selected by citation count from the audited stock-investment candidate pool,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1007/s007800000023,https://www.semanticscholar.org/paper/a2aad8d66156b3e82bb5e7f3c42ed5f789cbf150,,,10.1007/s007800000023,,,10754521,Computer Science; Economics; Mathematics,JournalArticle,securities trading investment,1,citations=44; influential=1; open PDF metadata; title trade matches=1; trade term matches=1,
